Knot_index,x,y,sol_analytic,sol_PDDS,err,rerr
88,-4.500000e+00,1.950000e+01,3.016598e+00,3.009418e+00,-7.179364e-03,2.379954e-03
89,-4.500000e+00,2.050000e+01,3.022409e+00,3.016706e+00,-5.702592e-03,1.886771e-03
90,-4.500000e+00,2.150000e+01,3.029011e+00,3.027172e+00,-1.838750e-03,6.070463e-04
91,-4.500000e+00,2.250000e+01,3.034262e+00,3.034262e+00,0.000000e+00,0.000000e+00
92,4.500000e+00,-2.250000e+01,2.817771e+00,2.817771e+00,-4.440892e-16,1.576030e-16
93,4.500000e+00,-2.150000e+01,2.910688e+00,2.908789e+00,-1.898793e-03,6.523519e-04
94,4.500000e+00,-2.050000e+01,3.005552e+00,3.003822e+00,-1.730370e-03,5.757246e-04
95,4.500000e+00,-1.950000e+01,3.098604e+00,3.092029e+00,-6.574351e-03,2.121714e-03
96,4.500000e+00,-1.850000e+01,3.186490e+00,3.180323e+00,-6.166674e-03,1.935256e-03
97,4.500000e+00,-1.750000e+01,3.266763e+00,3.258088e+00,-8.674731e-03,2.655452e-03
98,4.500000e+00,-1.650000e+01,3.338019e+00,3.320324e+00,-1.769509e-02,5.301076e-03
99,4.500000e+00,-1.550000e+01,3.399735e+00,3.382336e+00,-1.739936e-02,5.117858e-03
100,4.500000e+00,-1.450000e+01,3.451980e+00,3.430001e+00,-2.197889e-02,6.367040e-03
101,4.500000e+00,-1.350000e+01,3.495145e+00,3.474271e+00,-2.087360e-02,5.972170e-03
102,4.500000e+00,-1.250000e+01,3.529761e+00,3.502283e+00,-2.747787e-02,7.784627e-03
103,4.500000e+00,-1.150000e+01,3.556404e+00,3.524233e+00,-3.217042e-02,9.045773e-03
104,4.500000e+00,-1.050000e+01,3.575655e+00,3.540483e+00,-3.517236e-02,9.836619e-03
105,4.500000e+00,-9.500000e+00,3.588105e+00,3.554600e+00,-3.350571e-02,9.337996e-03
106,4.500000e+00,-8.500000e+00,3.594371e+00,3.550941e+00,-4.343018e-02,1.208283e-02
107,4.500000e+00,-7.500000e+00,3.595113e+00,3.556558e+00,-3.855496e-02,1.072427e-02
108,4.500000e+00,-6.500000e+00,3.591055e+00,3.553009e+00,-3.804635e-02,1.059475e-02
109,4.500000e+00,-5.500000e+00,3.582991e+00,3.542261e+00,-4.072984e-02,1.136755e-02
110,4.500000e+00,-4.500000e+00,3.571777e+00,3.540445e+00,-3.133196e-02,8.772091e-03
111,4.500000e+00,-3.500000e+00,3.558313e+00,3.518413e+00,-3.989991e-02,1.121316e-02
112,4.500000e+00,-2.500000e+00,3.543484e+00,3.509175e+00,-3.430930e-02,9.682364e-03
113,4.500000e+00,-1.500000e+00,3.528089e+00,3.486935e+00,-4.115387e-02,1.166463e-02
114,4.500000e+00,-5.000000e-01,3.512741e+00,3.472591e+00,-4.014966e-02,1.142972e-02
115,4.500000e+00,5.000000e-01,3.497784e+00,3.461177e+00,-3.660768e-02,1.046596e-02
116,4.500000e+00,1.500000e+00,3.483260e+00,3.450376e+00,-3.288446e-02,9.440713e-03
117,4.500000e+00,2.500000e+00,3.468946e+00,3.430729e+00,-3.821724e-02,1.101696e-02
118,4.500000e+00,3.500000e+00,3.454464e+00,3.419913e+00,-3.455124e-02,1.000191e-02
119,4.500000e+00,4.500000e+00,3.439405e+00,3.412728e+00,-2.667755e-02,7.756441e-03
120,4.500000e+00,5.500000e+00,3.423433e+00,3.390303e+00,-3.313016e-02,9.677466e-03
121,4.500000e+00,6.500000e+00,3.406325e+00,3.372986e+00,-3.333896e-02,9.787368e-03
122,4.500000e+00,7.500000e+00,3.387975e+00,3.357550e+00,-3.042561e-02,8.980471e-03
123,4.500000e+00,8.500000e+00,3.368358e+00,3.336896e+00,-3.146155e-02,9.340324e-03
124,4.500000e+00,9.500000e+00,3.347497e+00,3.321092e+00,-2.640490e-02,7.887953e-03
125,4.500000e+00,1.050000e+01,3.325445e+00,3.291097e+00,-3.434783e-02,1.032879e-02
126,4.500000e+00,1.150000e+01,3.302283e+00,3.275707e+00,-2.657629e-02,8.047855e-03
127,4.500000e+00,1.250000e+01,3.278135e+00,3.256359e+00,-2.177613e-02,6.642842e-03
